district,locality,price_raw,price_num,area_raw,area_sqft,price_per_sqft,price_per_sqft_calc,cents,price_per_cent
pathanamthitta,Kuttapuzha,₹8 Cr,80000000,"43,560 sqft",43560,,1836.547291,100,800000
pathanamthitta,Konni,₹3 Cr,30000000,"87,120 sqft",87120,,344.3526171,200,150000
pathanamthitta,randamkutty,₹20 Lac,2000000,"14,400 sqft",14400,,138.8888889,33.05785124,60500
pathanamthitta,Ramanchira,₹1.9 Cr,19000000,"12,196 sqft",12196,,1557.887832,27.99816345,678615.9397
pathanamthitta,Thiruvalla,₹90 Lac,9000000,"8,102 sqft",8102,,1110.83683,18.59963269,483880.5233
pathanamthitta,Thiruvalla,₹2.25 Cr,22500000,"21,780 sqft",21780,,1033.057851,50,450000
pathanamthitta,vechoochira,₹40 Lac,4000000,"9,365 sqft",9365,,427.1222637,21.49908173,186054.4581
pathanamthitta,Mallapally,₹42 Lac,4200000,"5,227 sqft",5227,,803.5201837,11.99954086,350013.392
pathanamthitta,Vazhamuttom East,₹20 Lac,2000000,"5,166 sqft",5166,,387.1467286,11.85950413,168641.115
pathanamthitta,Kumbanad,₹2 Lac,200000,"43,560 sqft",43560,,4.591368228,100,2000
pathanamthitta,Thiruvalla,₹2 Cr,20000000,"8,712 sqft",8712,,2295.684114,20,1000000
pathanamthitta,Kozhenchery,₹30.75 Lac,3075000,"10,672 sqft",10672,,288.1371814,24.49954086,125512.5562
pathanamthitta,Mallapally,₹3.5 Lac,350000,"4,356 sqft",4356,,80.34894399,10,35000
pathanamthitta,Kidangannoor,₹95 Lac,9500000,"16,552 sqft",16552,,573.9487675,37.99816345,250012.0831
pathanamthitta,,₹32 Lac,3200000,"6,534 sqft",6534,,489.7459443,15,213333.3333
pathanamthitta,Kaipattoor,₹60 Lac,6000000,"13,068 sqft",13068,,459.1368228,30,200000
pathanamthitta,Konni,₹2.5 Cr,25000000,"2,61,360 sqft",261360,,95.65350474,600,41666.66667
pathanamthitta,Thazhevettipram,₹22 Lac,2200000,"3,484 sqft",3484,,631.4580941,7.998163453,275063.1458
pathanamthitta,Thazhevettipram,₹20 Lac,2000000,"3,484 sqft",3484,,574.0528129,7.998163453,250057.4053
pathanamthitta,Ranni,₹55 Lac,5500000,"19,602 sqft",19602,,280.5836139,45,122222.2222
pathanamthitta,Elavumthitta,₹15 Lac,1500000,"6,534 sqft",6534,,229.5684114,15,100000
pathanamthitta,Thiruvalla,₹65.2 Lac,6520000,"17,206 sqft",17206,,378.9375799,39.49954086,165065.2098
pathanamthitta,Puramattom,₹1 Cr,10000000,"6,600 sqft",6600,,1515.151515,15.15151515,660000
pathanamthitta,Pramadam,₹27 Lac,2700000,"6,534 sqft",6534,,413.2231405,15,180000
pathanamthitta,Omalloor,₹2.5 Cr,25000000,"1,08,900 sqft",108900,,229.5684114,250,100000
pathanamthitta,Thiruvalla,₹8.25 Cr,82500000,"65,340 sqft",65340,,1262.626263,150,550000
pathanamthitta,Thiruvalla,₹98 Lac,9800000,"6,534 sqft",6534,,1499.846954,15,653333.3333
pathanamthitta,Kodumon,₹95 Lac,9500000,"18,295 sqft",18295,,519.2675594,41.99954086,226192.9489
pathanamthitta,Karuvatta,₹25 Lac,2500000,"4,356 sqft",4356,,573.9210285,10,250000
pathanamthitta,Mallapally,₹9 Lac,900000,"3,049 sqft",3049,,295.1787471,6.999540863,128579.8622
pathanamthitta,Kumbanad,₹2.86 Cr,28600000,"57,934 sqft",57934,,493.6652052,132.9981635,215040.5634
pathanamthitta,Adoor,₹42.5 Lac,4250000,"3,572 sqft",3572,,1189.80963,8.200183655,518281.075
pathanamthitta,Elanthoor,₹50 Lac,5000000,"8,712 sqft",8712,,573.9210285,20,250000
pathanamthitta,Mylapra,₹1.5 Cr,15000000,"34,848 sqft",34848,,430.4407713,80,187500
pathanamthitta,Adoor,₹56.25 Lac,5625000,"6,534 sqft",6534,,860.8815427,15,375000
pathanamthitta,Thattayil,₹65 Lac,6500000,52 sqft,52,,125000,0.119375574,54450000
pathanamthitta,Pandalam,₹50.25 Lac,5025000,"29,185 sqft",29185,,172.1774884,66.99954086,75000.51396
pathanamthitta,Seethathode,₹33 Lac,3300000,"56,62,800 sqft",5662800,,0.582750583,13000,253.8461538
pathanamthitta,Konni,₹2 Lac,200000,"34,848 sqft",34848,,5.739210285,80,2500
pathanamthitta,Thiruvalla,₹60 Lac,6000000,"3,483 sqft",3483,,1722.652885,7.995867769,750387.5969
pathanamthitta,Pandalam,₹7 Cr,70000000,"14,373 sqft",14373,,4870.242816,32.99586777,2121477.771
pathanamthitta,Vettipuram,₹80 Lac,8000000,"32,234 sqft",32234,,248.1851461,73.99908173,108109.4496
pathanamthitta,Kuttapuzha,₹65 Lac,6500000,"7,840 sqft",7840,,829.0816327,17.99816345,361147.9592
pathanamthitta,Konni,₹1 Cr,10000000,"50,529 sqft",50529,,197.9061529,115.9986226,86207.9202
pathanamthitta,Thiruvalla,₹20 Lac,2000000,"4,356 sqft",4356,,459.1368228,10,200000
pathanamthitta,Adoor,₹4.5 Cr,45000000,"9,583 sqft",9583,,4695.815507,21.99954086,2045497.235
pathanamthitta,Vennikulam,₹1.15 Cr,11500000,"32,670 sqft",32670,,352.0048975,75,153333.3333
pathanamthitta,Kozhenchery,₹3 Cr,30000000,"21,780 sqft",21780,,1377.410468,50,600000
pathanamthitta,Pandalam,₹23 Lac,2300000,"10,236 sqft",10236,,224.6971473,23.49862259,97878.07737
pathanamthitta,Paranthal,₹10.5 Cr,105000000,"1,37,214 sqft",137214,,765.228038,315,333333.3333
pathanamthitta,Thiruvalla,₹75 Lac,7500000,"6,534 sqft",6534,,1147.842057,15,500000
pathanamthitta,kuttoor market,₹58 Lac,5800000,"13,503 sqft",13503,,429.5341776,30.99862259,187105.0878
pathanamthitta,Thiruvalla,₹52 Lac,5200000,"3,484 sqft",3484,,1492.537313,7.998163453,650149.2537
pathanamthitta,Adoor,₹29 Lac,2900000,"4,791 sqft",4791,,605.3016072,10.99862259,263669.3801
pathanamthitta,randamkutti,₹9 Lac,900000,"4,356 sqft",4356,,206.6115702,10,90000
pathanamthitta,Kozhenchery,₹40 Lac,4000000,"4,356 sqft",4356,,918.2736455,10,400000
pathanamthitta,Keezhvaipur,₹79 Lac,7900000,"27,442 sqft",27442,,287.8798921,62.99816345,125400.481
pathanamthitta,Mallapally,₹25 Lac,2500000,"8,712 sqft",8712,,286.9605142,20,125000
pathanamthitta,Vazhamuttom East,₹50 Lac,5000000,"13,939 sqft",13939,,358.7057895,31.99954086,156252.2419
pathanamthitta,Thiruvalla,₹30 Lac,3000000,"2,613 sqft",2613,,1148.105626,5.99862259,500114.8106
pathanamthitta,Mallapally,₹4.45 Cr,44500000,"28,919 sqft",28919,,1538.780732,66.38888889,670292.887
pathanamthitta,Mallapally,₹25 Lac,2500000,"17,424 sqft",17424,,143.4802571,40,62500
pathanamthitta,Pandalam,₹48 Lac,4800000,"5,227 sqft",5227,,918.3087813,11.99954086,400015.3051
pathanamthitta,Konni,₹10.3 Lac,1030000,"13,068 sqft",13068,,78.81848791,30,34333.33333
pathanamthitta,Adoor,₹62.7 Lac,6270000,"14,374 sqft",14374,,436.2042577,32.99816345,190010.5746
pathanamthitta,Nellimootil Padikkal,₹47 Lac,4700000,"8,712 sqft",8712,,539.4857668,20,235000
pathanamthitta,Kumbazha,₹57 Lac,5700000,"8,276 sqft",8276,,688.738521,18.99908173,300014.4998
pathanamthitta,punnlathu padi,₹45 Lac,4500000,"4,356 sqft",4356,,1033.057851,10,450000
pathanamthitta,Niranam,₹40 Lac,4000000,"4,356 sqft",4356,,918.2736455,10,400000
pathanamthitta,Kumbazha,₹1.44 Cr,14400000,"26,136 sqft",26136,,550.9641873,60,240000
pathanamthitta,Konni,₹2.22 Cr,22200000,"32,234 sqft",32234,,688.7137805,73.99908173,300003.7228
pathanamthitta,Pandalam,₹90 Lac,9000000,"4,356 sqft",4356,,2066.115702,10,900000
pathanamthitta,Adoor,₹2 Cr,20000000,"21,780 sqft",21780,,918.2736455,50,400000
pathanamthitta,Pullad,₹27 Lac,2700000,"6,330 sqft",6330,,426.5402844,14.53168044,185800.9479
pathanamthitta,Ranni,₹90 Lac,9000000,"13,068 sqft",13068,,688.7052342,30,300000
pathanamthitta,Pandalam,₹4.8 Lac,480000,"3,485 sqft",3485,,137.733142,8.000459137,59996.55667
pathanamthitta,Thelliyoor,₹25 Lac,2500000,"4,617 sqft",4617,,541.4771497,10.59917355,235867.4464
pathanamthitta,Thiruvalla,₹64.5 Lac,6450000,"9,365 sqft",9365,,688.7346503,21.49908173,300012.8137
pathanamthitta,Kozhenchery,₹4.5 Cr,45000000,"32,670 sqft",32670,,1377.410468,75,600000
pathanamthitta,Ranni,₹25 Lac,2500000,"16,117 sqft",16117,,155.1157163,36.99954086,67568.40603
pathanamthitta,Kozhenchery Ayroor,₹25 Lac,2500000,"9,583 sqft",9583,,260.8786393,21.99954086,113638.7353
pathanamthitta,Karuvatta,₹3.34 Cr,33400000,"6,316 sqft",6316,,5288.157061,14.49954086,2303521.216
pathanamthitta,Thengamam,₹55 Lac,5500000,"12,196 sqft",12196,,450.9675303,27.99816345,196441.4562
pathanamthitta,variyapuram,₹1.13 Cr,11300000,"32,670 sqft",32670,,345.8830732,75,150666.6667
pathanamthitta,Thengamam,₹50 Lac,5000000,"8,035 sqft",8035,,622.2775358,18.44582185,271064.0946
pathanamthitta,Vadaserikara,₹1.4 Cr,14000000,"1,74,240 sqft",174240,,80.34894399,400,35000
pathanamthitta,Mylapra,₹1.35 Cr,13500000,"19,602 sqft",19602,,688.7052342,45,300000
pathanamthitta,Mylapra,₹75 Lac,7500000,"65,340 sqft",65340,,114.7842057,150,50000
pathanamthitta,Kunnamthanam,₹2.5 Lac,250000,"17,460 sqft",17460,,14.31844215,40.08264463,6237.113402
pathanamthitta,Maramon,₹10 Lac,1000000,"16,988 sqft",16988,,58.86508123,38.99908173,25641.62939
pathanamthitta,Koodal,₹32 Lac,3200000,"20,743 sqft",20743,,154.26891,47.61937557,67199.53719
pathanamthitta,Konni,₹28 Lac,2800000,"6,969 sqft",6969,,401.7793084,15.99862259,175015.0667
pathanamthitta,Konni,₹51 Lac,5100000,"29,620 sqft",29620,,172.1809588,67.99816345,75002.02566
pathanamthitta,Mylapra,₹20 Lac,2000000,"10,890 sqft",10890,,183.6547291,25,80000
pathanamthitta,Edayaranmula,₹65 Lac,6500000,"14,810 sqft",14810,,438.8926401,33.99908173,191181.634
pathanamthitta,Vallicode,₹1.15 Cr,11500000,"18,295 sqft",18295,,628.5870456,41.99954086,273812.5171
pathanamthitta,Ranni,₹52 Lac,5200000,"8,712 sqft",8712,,596.8778696,20,260000
pathanamthitta,Adoor,₹81.4 Lac,8140000,"16,117 sqft",16117,,505.0567724,36.99954086,220002.73
pathanamthitta,Pandalam,₹16 Lac,1600000,"6,969 sqft",6969,,229.5881762,15.99862259,100008.6096
pathanamthitta,Kulanada,₹1.4 Cr,14000000,"15,246 sqft",15246,,918.2736455,35,400000
pathanamthitta,Pandalam,₹30 Lac,3000000,"17,424 sqft",17424,,172.1763085,40,75000
pathanamthitta,Vennikulam,₹1.6 Cr,16000000,"87,120 sqft",87120,,183.6547291,200,80000
pathanamthitta,Thiruvalla,₹55 Lac,5500000,"7,840 sqft",7840,,701.5306122,17.99816345,305586.7347
pathanamthitta,Omalloor,₹31.5 Lac,3150000,"4,573 sqft",4573,,688.8257162,10.49816345,300052.482
pathanamthitta,Mallapally,₹52 Lac,5200000,"5,671 sqft",5671,,916.9458649,13.01882461,399421.6188
pathanamthitta,Vettoor,₹10 Lac,1000000,"10,890 sqft",10890,,91.82736455,25,40000
pathanamthitta,Thiruvalla,₹1.15 Cr,11500000,"9,522 sqft",9522,,1207.729469,21.85950413,526086.9565
pathanamthitta,Eraviperoor,₹75 Lac,7500000,"10,890 sqft",10890,,688.7052342,25,300000
pathanamthitta,Pandalam,₹75 Lac,7500000,"8,712 sqft",8712,,860.8815427,20,375000
pathanamthitta,Thiruvalla,₹86.25 Lac,8625000,"10,018 sqft",10018,,860.9502895,22.99816345,375029.9461
pathanamthitta,Koodal,₹1.23 Cr,12300000,"15,246 sqft",15246,,806.7689886,35,351428.5714
pathanamthitta,Konni,₹67 Lac,6700000,"21,780 sqft",21780,,307.6216713,50,134000
pathanamthitta,,₹1 Cr,10000000,46 sqft,46,,217391.3043,0.105601469,94695652.17
pathanamthitta,Adoor,₹52.5 Lac,5250000,"6,534 sqft",6534,,803.4894399,15,350000
pathanamthitta,Vettipuram,₹1.46 Cr,14600000,"14,148 sqft",14148,,1031.947979,32.47933884,449516.5394
pathanamthitta,Ezhamkulam,₹55 Lac,5500000,"52,272 sqft",52272,,105.2188552,120,45833.33333
pathanamthitta,Thiruvalla,₹1.5 Cr,15000000,"6,534 sqft",6534,,2295.684114,15,1000000
pathanamthitta,Konni,₹40 Lac,4000000,"8,712 sqft",8712,,459.1368228,20,200000
pathanamthitta,Mallapally,₹18.75 Lac,1875000,"6,534 sqft",6534,,286.9605142,15,125000
pathanamthitta,Mallapally,₹1.1 Cr,11000000,"56,628 sqft",56628,,194.2501943,130,84615.38462
pathanamthitta,,₹10 Lac,1000000,"3,179 sqft",3179,,314.5643284,7.297979798,137024.2215
pathanamthitta,Parumala,₹90 Lac,9000000,"8,712 sqft",8712,,1033.057851,20,450000
pathanamthitta,Manjadi,₹1 Cr,10000000,"8,712 sqft",8712,,1147.842057,20,500000
pathanamthitta,Mallapally,₹30 Lac,3000000,"6,098 sqft",6098,,491.9645786,13.99908173,214299.7704
pathanamthitta,Mallapally,₹50 Lac,5000000,"9,583 sqft",9583,,521.7572785,21.99954086,227277.4705
pathanamthitta,Thiruvalla,₹1.18 Cr,11800000,"12,850 sqft",12850,,918.2879377,29.49954086,400006.2257
pathanamthitta,Adoor,₹30 Lac,3000000,"4,356 sqft",4356,,688.7052342,10,300000
pathanamthitta,Pandalam,₹50 Lac,5000000,"19,602 sqft",19602,,255.0760127,45,111111.1111
pathanamthitta,Thiruvalla,₹1.75 Cr,17500000,"58,806 sqft",58806,,297.5886814,135,129629.6296
pathanamthitta,Thiruvalla,₹50 Lac,5000000,"4,356 sqft",4356,,1147.842057,10,500000
pathanamthitta,Melukara,₹2 Cr,20000000,"50,529 sqft",50529,,395.8123058,115.9986226,172415.8404
pathanamthitta,Thiruvalla,₹40 Lac,4000000,"4,356 sqft",4356,,918.2736455,10,400000
pathanamthitta,Mallapally,₹14.5 Lac,1450000,"10,890 sqft",10890,,133.1496786,25,58000
pathanamthitta,Thiruvalla,₹35 Lac,3500000,"4,356 sqft",4356,,803.4894399,10,350000
pathanamthitta,Thiruvalla,₹1.5 Cr,15000000,"20,908 sqft",20908,,717.4287354,47.99816345,312511.9571
pathanamthitta,Thiruvalla,₹50 Lac,5000000,"7,405 sqft",7405,,675.2194463,16.99954086,294125.5908
pathanamthitta,Kaviyoor,₹3.2 Cr,32000000,"54,450 sqft",54450,,587.6951331,125,256000
pathanamthitta,Thiruvalla,₹3.02 Cr,30200000,"54,450 sqft",54450,,554.6372819,125,241600
pathanamthitta,Adoor,₹80 Lac,8000000,73 sqft,73,,109589.0411,0.16758494,47736986.3
pathanamthitta,Mallapally,₹29.5 Lac,2950000,"5,662 sqft",5662,,521.0173084,12.99816345,226955.1395
pathanamthitta,Thiruvalla,₹25 Lac,2500000,"2,395 sqft",2395,,1043.841336,5.498163453,454697.286
pathanamthitta,Adoor,₹80 Lac,8000000,"10,018 sqft",10018,,798.5625873,22.99816345,347853.863
pathanamthitta,Mallapally,₹50 Lac,5000000,"5,227 sqft",5227,,956.5716472,11.99954086,416682.6095
pathanamthitta,Thiruvalla,₹64 Lac,6400000,"13,939 sqft",13939,,459.1434106,31.99954086,200002.8696
pathanamthitta,Kodumon,₹73 Lac,7300000,75 sqft,75,,97333.33333,0.172176309,42398400
pathanamthitta,Kumbazha,₹5 Lac,500000,"4,356 sqft",4356,,114.7842057,10,50000
pathanamthitta,Kizhakken Muthoor,₹45 Lac,4500000,"3,484 sqft",3484,,1291.618829,7.998163453,562629.1619
pathanamthitta,Thiruvalla,₹63.75 Lac,6375000,"3,702 sqft",3702,,1722.042139,8.49862259,750121.5559
pathanamthitta,Konni,₹76.8 Lac,7680000,"20,908 sqft",20908,,367.3235125,47.99816345,160006.1221
pathanamthitta,Adoor,₹40.5 Lac,4050000,"11,761 sqft",11761,,344.3584729,26.99954086,150002.5508
pathanamthitta,Mylapra,₹8.64 Cr,86400000,"31,363 sqft",31363,,2754.838504,71.99954086,1200007.652
pathanamthitta,Mylapra,₹85 Lac,8500000,"7,405 sqft",7405,,1147.873059,16.99954086,500013.5044
pathanamthitta,Kidangannoor,₹95 Lac,9500000,"16,550 sqft",16550,,574.0181269,37.99357208,250042.2961
pathanamthitta,Ranni,₹85 Lac,8500000,"43,560 sqft",43560,,195.1331497,100,85000
pathanamthitta,Konni,₹1.1 Cr,11000000,"12,196 sqft",12196,,901.9350607,27.99816345,392882.9124
pathanamthitta,Mallapally,₹47 Lac,4700000,"18,730 sqft",18730,,250.93433,42.99816345,109306.9941
thrissur,Ollur,₹59.2 Lac,5920000,"3,223 sqft",3223,,1836.798014,7.398989899,800109.215
thrissur,Punkunnam,₹69 Lac,6900000,"2,613 sqft",2613,,2640.642939,5.99862259,1150264.064
thrissur,Vellikulangara,₹1.4 Cr,14000000,"43,560 sqft",43560,,321.3957759,100,140000
thrissur,Thiroor,₹1.45 Cr,14500000,"7,056 sqft",7056,,2054.988662,16.19834711,895153.0612
thrissur,Varavoor,₹40.5 Lac,4050000,"9,801 sqft",9801,,413.2231405,22.5,180000
thrissur,Punkunnam,₹1.3 Cr,13000000,"7,731 sqft",7731,,1681.541845,17.74793388,732479.6275
thrissur,Cherpu,₹60 Lac,6000000,"8,712 sqft",8712,,688.7052342,20,300000
thrissur,Kizhakkummuri,₹75.5 Lac,7550000,"6,577 sqft",6577,,1147.93979,15.09871442,500042.5726
thrissur,Irinjalakuda,₹2.86 Cr,28600000,"5,662 sqft",5662,,5051.218651,12.99816345,2200310.844
thrissur,Chevoor,₹4.42 Cr,44200000,"14,810 sqft",14810,,2984.469953,33.99908173,1300035.111
thrissur,Kodungallur,₹32 Lac,3200000,"4,356 sqft",4356,,734.6189164,10,320000
thrissur,Potta,₹45.65 Lac,4565000,"3,789 sqft",3789,,1204.803378,8.698347107,524812.3515
thrissur,Olari,₹66 Lac,6600000,"2,613 sqft",2613,,2525.832377,5.99862259,1100252.583
thrissur,Kanattukara,₹1.2 Cr,12000000,"4,356 sqft",4356,,2754.820937,10,1200000
thrissur,Edakkazhiyur,₹64.5 Lac,6450000,"8,908 sqft",8908,,724.0682533,20.44995409,315404.1311
thrissur,Venginissery,₹5.5 Lac,550000,"18,730 sqft",18730,,29.36465563,42.99816345,12791.24399
thrissur,Mala,₹3.77 Cr,37700000,"1,20,225 sqft",120225,,313.5787066,275.9986226,136594.8846
thrissur,Peramangalam,₹60 Lac,6000000,"5,423 sqft",5423,,1106.398672,12.44949495,481947.2617
thrissur,Chalakudy,₹10.5 Lac,1050000,"2,613 sqft",2613,,401.836969,5.99862259,175040.1837
thrissur,Engandiyoor,₹30 Lac,3000000,"3,920 sqft",3920,,765.3061224,8.999081726,333367.3469
thrissur,Mala,₹1.2 Cr,12000000,"15,246 sqft",15246,,787.0916962,35,342857.1429
thrissur,Vallachira,₹35 Lac,3500000,"4,356 sqft",4356,,803.4894399,10,350000
thrissur,Vadakkekad,₹1 Cr,10000000,"20,908 sqft",20908,,478.2858236,47.99816345,208341.3048
thrissur,Thiruvilwamala,₹40 Lac,4000000,"8,712 sqft",8712,,459.1368228,20,200000
thrissur,Harinagar,₹1.35 Cr,13500000,"3,702 sqft",3702,,3646.677472,8.49862259,1588492.707
thrissur,Kuriachira,₹42.5 Lac,4250000,"2,178 sqft",2178,,1951.331497,5,850000
thrissur,Eriyad,₹1 Cr,10000000,"21,344 sqft",21344,,468.5157421,48.99908173,204085.4573
thrissur,Karuppadanna,₹4.9 Cr,49000000,"30,492 sqft",30492,,1606.97888,70,700000
thrissur,Poochatty,₹30 Lac,3000000,"2,613 sqft",2613,,1148.105626,5.99862259,500114.8106
thrissur,Manalur,₹4.2 Lac,420000,"26,136 sqft",26136,,16.0697888,60,7000
thrissur,Kaiparambu,₹25.5 Lac,2550000,"3,702 sqft",3702,,688.8168558,8.49862259,300048.6224
thrissur,Mathilakam,₹1.3 Cr,13000000,"8,712 sqft",8712,,1492.194674,20,650000
thrissur,Ayyanthole,₹1.3 Cr,13000000,"4,530 sqft",4530,,2869.757174,10.39944904,1250066.225
thrissur,Chelakkara,₹15 Lac,1500000,"14,374 sqft",14374,,104.3550856,32.99816345,45457.07527
thrissur,Thiroor,₹48 Lac,4800000,"5,227 sqft",5227,,918.3087813,11.99954086,400015.3051
thrissur,Chitilappilly,₹1.4 Cr,14000000,"11,382 sqft",11382,,1230.0123,26.12947658,535793.3579
thrissur,Irinjalakuda,₹18 Lac,1800000,"2,700 sqft",2700,,666.6666667,6.198347107,290400
thrissur,Velur,₹36 Lac,3600000,"5,227 sqft",5227,,688.731586,11.99954086,300011.4789
thrissur,Kallur,₹85 Lac,8500000,"4,356 sqft",4356,,1951.331497,10,850000
thrissur,Aripalam,₹1.1 Cr,11000000,"9,147 sqft",9147,,1202.580081,20.99862259,523843.8832
thrissur,Patturaikkal,₹64 Lac,6400000,"1,742 sqft",1742,,3673.938002,3.999081726,1600367.394
thrissur,Mapranam,₹4 Lac,400000,"39,204 sqft",39204,,10.20304051,90,4444.444444
thrissur,Varadiyam,₹27 Lac,2700000,"5,227 sqft",5227,,516.5486895,11.99954086,225008.6091
thrissur,Priyadarshini Nagar,₹1.6 Cr,16000000,"4,878 sqft",4878,,3280.0328,11.19834711,1428782.288
thrissur,Kolazhy,₹10 Lac,1000000,"2,178 sqft",2178,,459.1368228,5,200000
thrissur,Mukundapuram,₹40 Lac,4000000,10 sqft,10,,400000,0.022956841,174240000
thrissur,Koratty,₹31.5 Lac,3150000,"4,573 sqft",4573,,688.8257162,10.49816345,300052.482
thrissur,Thiroor,₹12 Lac,1200000,"1,740 sqft",1740,,689.6551724,3.994490358,300413.7931
thrissur,Kodakara,₹91 Lac,9100000,"22,651 sqft",22651,,401.7482672,51.99954086,175001.5452
thrissur,Guruvayoor,₹42 Lac,4200000,"3,615 sqft",3615,,1161.825726,8.298898072,506091.2863
thrissur,Guruvayoor,₹56 Lac,5600000,"3,049 sqft",3049,,1836.66776,6.999540863,800052.4762
thrissur,Cherumukku,₹1.2 Cr,12000000,"4,356 sqft",4356,,2754.820937,10,1200000
thrissur,Paravattani,₹1.3 Lac,130000,"6,860 sqft",6860,,18.95043732,15.74839302,8254.810496
thrissur,Chavakkad,₹2 Cr,20000000,"21,780 sqft",21780,,918.2736455,50,400000
thrissur,Wadakkanchery,₹95 Lac,9500000,"11,761 sqft",11761,,807.7544426,26.99954086,351857.8352
thrissur,Padoor,₹2 Cr,20000000,"43,560 sqft",43560,,459.1368228,100,200000
thrissur,Thazhekad,₹60 Lac,6000000,"6,534 sqft",6534,,918.2736455,15,400000
thrissur,Ammadam,₹44 Lac,4400000,"3,484 sqft",3484,,1262.916188,7.998163453,550126.2916
thrissur,Olari,₹2.4 Cr,24000000,"8,712 sqft",8712,,2754.820937,20,1200000
thrissur,Kunnamkulam,₹1.25 Cr,12500000,"21,780 sqft",21780,,573.9210285,50,250000
thrissur,Kuzhur,₹85 Lac,8500000,"12,196 sqft",12196,,696.9498196,27.99816345,303591.3414
thrissur,Anchery,₹38 Lac,3800000,"1,400 sqft",1400,,2714.285714,3.213957759,1182342.857
thrissur,Cheroor,₹1.55 Cr,15500000,"7,405 sqft",7405,,2093.180284,16.99954086,911789.3315
thrissur,Puthenchira,₹2.4 Cr,24000000,"26,136 sqft",26136,,918.2736455,60,400000
thrissur,Chembukkav,₹88 Lac,8800000,"3,484 sqft",3484,,2525.832377,7.998163453,1100252.583
thrissur,Mangad,₹30 Lac,3000000,"7,840 sqft",7840,,382.6530612,17.99816345,166683.6735
thrissur,Kunnamkulam,₹1.38 Cr,13800000,"10,890 sqft",10890,,1267.217631,25,552000
thrissur,Kodakara,₹77 Lac,7700000,"9,583 sqft",9583,,803.5062089,21.99954086,350007.3046
thrissur,Annamanada,₹1.5 Cr,15000000,"13,068 sqft",13068,,1147.842057,30,500000
thrissur,North Chalakudy,₹3.25 Lac,325000,8 sqft,8,,40625,0.018365473,17696250
thrissur,Villadam,₹80 Lac,8000000,"8,710 sqft",8710,,918.4845006,19.99540863,400091.8485
thrissur,Thiruvilwamala,₹18 Lac,1800000,9 sqft,9,,200000,0.020661157,87120000
thrissur,Mattom,₹10.5 Lac,1050000,"3,049 sqft",3049,,344.375205,6.999540863,150009.8393
thrissur,Thiruvullakkavu,₹29 Lac,2900000,"2,178 sqft",2178,,1331.496786,5,580000
thrissur,Chembukkav,₹55 Lac,5500000,"4,356 sqft",4356,,1262.626263,10,550000
thrissur,Thiruvilwamala,₹26.25 Lac,2625000,"1,14,34,50,000 sqft",1143450000,,0.002295684,2625000,1
thrissur,Athani,₹99.4 Lac,9940000,"12,196 sqft",12196,,815.0213185,27.99816345,355023.2863
thrissur,Nattika,₹1.15 Cr,11500000,"14,374 sqft",14374,,800.055656,32.99816345,348504.2438
thrissur,Ammadam,₹24.62 Lac,2462000,"2,286 sqft",2286,,1076.990376,5.247933884,469137.0079
thrissur,Thazhekad,₹18.5 Lac,1850000,"2,482 sqft",2482,,745.3666398,5.697887971,324681.7083
thrissur,North Chalakudy,₹3 Cr,30000000,"9,583 sqft",9583,,3130.543671,21.99954086,1363664.823
thrissur,Olari,₹3 Cr,30000000,"10,890 sqft",10890,,2754.820937,25,1200000
thrissur,Alur,₹40.5 Lac,4050000,"5,880 sqft",5880,,688.7755102,13.49862259,300030.6122
thrissur,Pazhanji,₹1.85 Cr,18500000,"20,473 sqft",20473,,903.6291701,46.99954086,393620.8665
thrissur,Paliyekkara,₹80 Lac,8000000,"8,712 sqft",8712,,918.2736455,20,400000
thrissur,Nedumbal,₹57 Lac,5700000,"8,276 sqft",8276,,688.738521,18.99908173,300014.4998
thrissur,Pulakode,₹26 Lac,2600000,40 sqft,40,,65000,0.091827365,28314000
thrissur,Kalathode,₹50 Lac,5000000,"1,960 sqft",1960,,2551.020408,4.499540863,1111224.49
thrissur,Vylathur,₹35 Lac,3500000,"5,771 sqft",5771,,606.4806793,13.24839302,264182.9839
thrissur,Minalur,₹65 Lac,6500000,"11,761 sqft",11761,,552.6740923,26.99954086,240744.8346
thrissur,Avittathur,₹1.9 Lac,190000,"19,166 sqft",19166,,9.913388292,43.99908173,4318.27194
thrissur,North Chalakudy,₹44 Lac,4400000,"5,227 sqft",5227,,841.7830496,11.99954086,366680.6964
thrissur,Puthenpeedika,₹16 Lac,1600000,"3,484 sqft",3484,,459.2422503,7.998163453,200045.9242
thrissur,Peechi,₹50 Lac,5000000,"3,375 sqft",3375,,1481.481481,7.747933884,645333.3333
thrissur,Amballur,₹7 Lac,700000,"2,069 sqft",2069,,338.3276945,4.749770432,147375.5437
thrissur,AYNOOR,₹76 Lac,7600000,"6,316 sqft",6316,,1203.293224,14.49954086,524154.5282
thrissur,Amballur,₹56 Lac,5600000,"6,969 sqft",6969,,803.5586167,15.99862259,350030.1334
thrissur,Kolazhy,₹75 Lac,7500000,"5,227 sqft",5227,,1434.857471,11.99954086,625023.9143
thrissur,Chavakkad,₹38.25 Lac,3825000,"6,534 sqft",6534,,585.399449,15,255000
thrissur,Gandhi Nagar,₹75 Lac,7500000,"6,534 sqft",6534,,1147.842057,15,500000
